## species	class	freq	bp	percent
dvir	LTR/Copia::Copia-1_Deu-I	22	11677.0	0.00021740396467975913
dvir	Unknown::DMR_DV	30	3181.0	5.9224288057404624e-05
dvir	LTR/Gypsy::Gypsy-57_DWil-I	6	457.0	8.50848778441808e-06
dvir	LTR/Pao::BEL-4_DYa-I	67	29364.0	0.0005467029218854541
dvir	LINE/R1::R1_DVi	17	2137.0	3.978695491313225e-05
dvir	LTR/Gypsy::Gypsy-4_DVir-I	9	2166.0	4.032688083380648e-05
dvir	LTR/Gypsy::GTWIN_I-int	2	188.0	3.500209416784681e-06
dvir	DNA/Crypton-V	36	44799.0	0.0008340738386305155
dvir	Satellite	37703	5728751.0	0.10665866062029072
dvir	Simple_Repeat	37506	5276452.0	0.09823769668942746
dwil	LTR/Gypsy::Gypsy-18_DWil-I	2	1124.0	0.11892921383980531
dwil	Chimera/LTR/Gypsy	3	3851.0	0.40747010898317637
dwil	LTR/Gypsy::Gypsy-61_DWil-I	1	149.0	0.015765527457411915
dwil	LTR/Gypsy::Gypsy-47_DWil-I	3	690.0	0.07300814728600148
dwil	Unknown	3	2686.0	0.28420272986985506
dwil	RC/Helitron::Helitron-2N_DW	1	539.0	0.05703100201036927
dwil	Chimera/RC/Helitron	1	336.0	0.035551793461009416
dwil	LINE/Penelope	1	76.0	0.008041477092371178
dyak	Chimera/Unknown	1802	279802.0	0.0088556348147141
dyak	Chimera/LINE/I	506	57939.0	0.0018337489565111048
dyak	Chimera/RC/Helitron	10580	3220177.0	0.10191746860544815
dyak	DNA/P::P-1_DY	634	187309.0	0.005928263920591286
dyak	Unknown	11070	3313208.0	0.10486186701020461
dyak	LINE/R1::R1_DYa	253	99687.0	0.0031550584619638327
dyak	LTR/Gypsy::Gypsy-26_DYa-I	573	323147.0	0.010227488808051468
dyak	Chimera/LTR/Gypsy	7854	3445367.0	0.10904465284260681
dyak	LTR/Gypsy::Gypsy10-I_Dya	278	108795.0	0.00344332345611118
dyak	RC/Helitron::DNAREP1_DYak	814	57033.0	0.0018050743754068563
dyak	RC/Helitron::DNAREP1_DSim	352	33659.0	0.0010652955026356561
dyak	DNA/Maverick::Polinton-1_DY	582	560493.0	0.01773940616651614
dyak	LINE/I-Jockey::G_DM	244	144472.0	0.004572487948447028
dyak	LTR/Gypsy::Gypsy16-I_Dya	71	39017.0	0.0012348743167157489
dyak	LINE/CR1::DMCR1A	1236	498538.0	0.01577855222356501
dyak	Chimera/LINE/CR1	555	193468.0	0.0061231941027337445
dyak	LTR/Gypsy::IDEFIX_I-int	259	129793.0	0.004107902765191768
dyak	LTR/Gypsy::Gypsy-4_DSim-I	243	67946.0	0.002150466984226575
dyak	LTR/Gypsy::Gypsy-23_DY-LTR	53	18380.0	0.0005817205305696354
dyak	LTR/Gypsy::Gypsy18-I_Dya	324	114504.0	0.003624011296645568
dyak	LTR/Gypsy::Gypsy-23_DY-I	42	23753.0	0.0007517740893699973
dyak	LTR/Gypsy::Gypsy-31_DP-I	198	124169.0	0.003929905144738904
dyak	LTR/Copia::Copia-2_DYa-I	54	12012.0	0.0003801755719914288
dyak	LTR/Gypsy::Gypsy-1_DSim-I	374	317550.0	0.010050345728095088
dyak	LTR/Gypsy::Gypsy4-LTR_Dya	46	6831.0	0.0002161987456105103
dyak	Chimera/LTR/Copia	206	120479.0	0.003813117943552726
dyak	LTR/Pao::ROO_LTR	47	16395.0	0.0005188959792540355
dyak	LTR/Pao::ROO_I-int	229	122280.0	0.0038701189596330263
dyak	LTR/Pao::ROOA_I-int	397	433824.0	0.013730376901732401
dyak	Chimera/LTR/Pao	2141	1061473.0	0.03359524683054095
dyak	LTR/Gypsy::Gypsy-12_DSim-I	431	311014.0	0.009843483628649868
dyak	LTR/Pao::BATUMI_I-int	656	303116.0	0.009593514708604223
dyak	LTR/Pao::MAX_I-int	743	538376.0	0.017039410901303485
dyak	LTR/Pao::BEL1-I_Dya	305	173321.0	0.005485548644116419
dyak	Chimera/LINE/R2-NeSL	562	47586.0	0.0015060801505814294
dyak	Chimera/DNA/Maverick	68	61478.0	0.001945757060846575
dyak	LINE/R1::R1-1_DYa	517	194904.0	0.0061686429972874985
dyak	LTR/Pao::BEL-3_DYa-I	464	259668.0	0.008218400801521007
dyak	DNA/hAT-hobo::hAT-2_DY	67	35767.0	0.001132012960657462
dyak	LINE/I-Jockey::BS2	93	45006.0	0.0014244240586951584
dyak	Chimera/LINE/Jockey	79	76017.0	0.002405911293379324
dyak	LTR/Gypsy::Gypsy4-I_Dya	526	364953.0	0.011550633993089235
dyak	Chimera/DNA	419	49767.0	0.0015751080329085444
dyak	LTR/Gypsy::Gypsy2-I_Dya	160	48568.0	0.001537160104935041
dyak	LINE/R1::R1-3_DYa	218	105722.0	0.0033460640877520675
dyak	LINE/R2::R2_DYa	76	50172.0	0.0015879261403558078
dyak	LINE/I-Jockey::Jockey2	184	83513.0	0.002643157054921761
dyak	LTR/Gypsy::Gypsy19-I_Dya	56	19741.0	0.0006247957015220443
dyak	LINE/RTE-BovB::RTE-1_DSa	179	43625.0	0.001380715894782391
dyak	LINE/RTE-BovB::RTE-1B_DSa	181	40187.0	0.0012719044048967322
dyak	LINE/RTE-BovB::RTE-1_DYa	404	117541.0	0.0037201312776760347
dyak	LTR/Gypsy::Gypsy11_LTR	87	19353.0	0.0006125156380910856
dyak	LTR/Gypsy::Gypsy-37_DWil-I	62	20592.0	0.0006517295519853065
dyak	LTR/Gypsy::Gypsy-32_DYa-I	67	10937.0	0.0003461522003721492
dyak	LINE/I-Jockey::Jockey-4_DYa	101	77100.0	0.002440187862182747
dyak	DNA/TcMar-Tigger::DNA-TA-1_DF	123	11837.0	0.00037463688358829023
dyak	LTR/Gypsy::Invader3_I-int	45	7582.0	0.0002399676312719791
dyak	Chimera/LINE/I-Jockey	1835	293966.0	0.009303920429240123
dyak	LINE/I-Jockey::DOC3_DM	656	482414.0	0.015268233298923836
dyak	LINE/I-Jockey::Jockey-1_DYa	670	520806.0	0.016483326585628375
dyak	LTR/Gypsy::Gypsy-12_DRh-I	61	23895.0	0.000756268339388544
dyak	Chimera/DNA/TcMar-Tc1	270	138632.0	0.004387654004022291
dyak	LTR/Pao::NINJA_LTR	40	9489.0	0.0003003235100421801
dyak	LTR/Pao::BEL-4_DRh-I	76	24611.0	0.0007789294873693851
dyak	DNA/TcMar-Tc1::FB4_DM	180	368514.0	0.0116633383896811
dyak	LINE/I-Jockey::DOC	190	91419.0	0.0028933791721515506
dyak	DNA::DNA3-1_DF	284	44573.0	0.0014107197611033927
dyak	LINE/I-Jockey::FW_DM	509	237463.0	0.007515620367282772
dyak	DNA/hAT-Ac	464	25915.0	0.0008202006283847716
dyak	RC/Helitron::Helitron-N2_DT	214	23480.0	0.0007431337354611012
dyak	LINE/I-Jockey::Helena_Ds	62	10061.0	0.0003184271087084386
dyak	Chimera/DNA/hAT-hobo	215	59843.0	0.0018940098863372522
dyak	DNA/hAT-hobo::HOBO	121	22156.0	0.0007012296014853559
dyak	LTR/Gypsy::Gypsy2-LTR_Dya	46	9450.0	0.0002990891737694807
dyak	DNA	755	55794.0	0.0017658604615126354
dyak	DNA/MULE-NOF::Rehavkus-1_DY	63	3791.0	0.00011998381563598955
dyak	LINE/R1-LOA::LOA-1_DYa	567	300420.0	0.009508187257547871
dyak	DNA/TcMar-Mariner::Mariner1_DYa	91	86067.0	0.0027239902559595655
dyak	LTR/Gypsy::Gypsy20-I_Dya	623	403473.0	0.012769778434740071
dyak	LINE/I::I-6_DY	316	150076.0	0.004749852575939533
dyak	Chimera/DNA/CMC-Transib	143	50301.0	0.0015920089449501214
dyak	DNA/CMC-Transib::Transib-8_DAn	50	19982.0	0.0006324232666943665
dyak	LTR/Gypsy::STALKER4_I-int	892	537248.0	0.017003710098339255
dyak	LTR/Gypsy::MDG1_I-int	334	283363.0	0.008968339211305963
dyak	LTR/Gypsy::TABOR_LTR	90	25487.0	0.0008066545790330956
dyak	LTR/Gypsy::Gypsy-57_DEl-I	70	32517.0	0.0010291516045991748
dyak	LTR/Gypsy::Gypsy8-I_Dya	201	135528.0	0.004289413496574622
dyak	LTR/Gypsy::Gypsy-28_DYa-I	154	122016.0	0.0038617634525562913
dyak	LTR/Gypsy::Gypsy13-LTR_Dya	25	1511.0	4.782261815509897e-05
dyak	LTR/Pao::BEL-6_DYa-I	975	470071.0	0.01487758169343847
dyak	LTR/Pao::BEL-4_DYa-I	459	192337.0	0.006087398350825461
dyak	DNA/TcMar-Tc1::Mariner-2_DYa	62	16168.0	0.0005117115091539644
dyak	LTR/Gypsy::Invader1_I-int	107	51814.0	0.0016398948624012563
dyak	LTR/Gypsy::Gypsy-31_DP-LTR	73	22072.0	0.0006985710310518495
dyak	LTR/Gypsy::Gypsy-22_DYa-I	12	3508.0	0.0001110269652469141
dyak	LTR/Gypsy::Gypsy-8_DBi-I	185	182464.0	0.005774921375944394
dyak	LTR/Gypsy::STALKER4_LTR	153	30794.0	0.0009746192610642739
dyak	LTR/Gypsy::Gypsy6A_LTR	61	12198.0	0.00038606240652276457
dyak	LTR/Gypsy::Gypsy_6B	559	228151.0	0.007220898844939766
dyak	LTR/Gypsy::Gypsy2_I-int	88	15741.0	0.0004981971094503064
dyak	LTR/Gypsy::Gypsy6_I-int	367	294776.0	0.00932955664413465
dyak	LTR/Gypsy::Gypsy7-I_Dya	186	109377.0	0.003461743551257618
dyak	LTR/Pao::BEL_I-int	91	88724.0	0.0028080833707432172
dyak	Chimera/LINE/LOA	136	86295.0	0.0027312063757076546
dyak	LINE/R1-LOA::Loa-2_DEl	84	18196.0	0.0005758969953343355
dyak	LINE/R1-LOA::LOA-2_DGri	86	29539.0	0.0009348989528017661
dyak	DNA/TcMar-Tc1::Mariner-4_DY	115	25847.0	0.0008180484523195521
dyak	Unknown::REP-1_DTa	367	113770.0	0.0036007804550004037
dyak	LINE/R1-LOA::Loa-1_DK	221	99026.0	0.003134138044623978
dyak	LINE/I::I-1_DYa	217	137119.0	0.0043397680865711556
dyak	LINE/I::I-2_DYa	39	22918.0	0.000725346633275022
dyak	LINE/I::IVK_DM	45	12543.0	0.00039698153508895196
dyak	LTR/Gypsy::Gypsy-21_DY-LTR	31	15571.0	0.0004928166692872575
dyak	LTR/Gypsy::Gypsy-21_DY-I	73	27145.0	0.000859129695446831
dyak	LTR/Gypsy::Gypsy_I-int	446	269998.0	0.008545341665546269
dyak	LINE/I-Jockey::DOC2_DM	55	9973.0	0.0003156419396828604
dyak	LTR/Gypsy::MICROPIA_I-int	64	20606.0	0.0006521726470575575
dyak	LTR/Pao::BEL-1_DKi-I	53	33754.0	0.0010683022191973598
dyak	LTR/Gypsy::Gypsy-23_DYa-I	50	12988.0	0.0004110656284569328
dyak	DNA/TcMar-Tc1::MINOS	109	24543.0	0.0007767773113041655
dyak	LTR/Pao::BEL-5_DYa-I	62	35204.0	0.0011141942088233648
dyak	LTR/Gypsy::Gypsy-29_DYa-I	50	22371.0	0.0007080342758092119
dyak	LTR/Gypsy	290	35356.0	0.0011190049553220908
dyak	DNA/TcMar-Mariner::MARINA	33	4901.0	0.00015511492493589681
dyak	Chimera/DNA/CMC-EnSpm	57	12234.0	0.0003872017938514102
dyak	LTR/Gypsy::Gypsy6-I_Dya	231	81561.0	0.0025813769419907526
dyak	LTR/Gypsy::Gypsy6-LTR_Dya	77	37362.0	0.0011824941492460674
dyak	LINE/I-Jockey::Jockey-9_DY	17	2971.0	9.403110426128329e-05
dyak	DNA/PiggyBac	99	5543.0	0.00017543399896341073
dyak	LTR/Copia	81	4845.0	0.00015334254464689247
dyak	LINE/I-Jockey::BS	41	5518.0	0.00017464275776296238
dyak	LTR/Gypsy::DM412	58	16790.0	0.0005313975902211197
dyak	LTR/Gypsy::Gypsy-8_DEl-I	19	8349.0	0.00026424291130173485
dyak	LTR/Gypsy::Gypsy3_LTR	20	4882.0	0.00015451358162355604
dyak	LTR/Gypsy::Gypsy-31_DEl-I	12	1890.0	5.981783475389613e-05
dyak	LTR/Gypsy::Gypsy-32_DYa-LTR	23	10448.0	0.00033067552249137926
dyak	LINE/I-Jockey::Jockey-5_DYa	18	3413.0	0.00010802024868521032
dyak	DNA/TcMar-Mariner::Mariner-14_DBp	26	11649.0	0.00036868674976091857
dyak	DNA/CMC-Transib::Transib-2_DK	91	6511.0	0.0002060708582447713
dyak	RC/Helitron	40	21761.0	0.0006887279905182719
dyak	RC/Helitron::Helitron-1_DYak	330	275980.0	0.008734669859989552
dyak	LTR/Pao::BEL-4_DEl-I	44	7767.0	0.00024582281615529697
dyak	LTR/Gypsy::Gypsy-11_DSim-I	14	1665.0	5.269666394986088e-05
dyak	LTR/Gypsy::Gypsy2_LTR	23	4454.0	0.0001409675322718801
dyak	LTR/Gypsy::Gypsy-17_DTa-I	32	11528.0	0.0003648571423507485
dyak	LTR/Gypsy::Gypsy13-I_Dpse	42	11237.0	0.0003556470947775296
dyak	LTR/Pao::BEL-5_DBp-I	49	5746.0	0.00018185887751105142
dyak	LTR/Gypsy::Gypsy-40_DAn-I	1	58.0	1.835679585040199e-06
dyak	LTR/Gypsy::GTWIN_LTR	45	7707.0	0.0002439238372742209
dyak	LTR/Gypsy::Gypsy-1_DSe-I	94	21648.0	0.0006851515802922453
dyak	DNA/PIF-Spy	21	2583.0	8.175104083032471e-05
dyak	LTR/Gypsy::Gypsy-15_DEl-LTR	23	3359.0	0.00010631116769224187
dyak	LTR/Gypsy::Gypsy11_I-int	32	7869.0	0.00024905108025312627
dyak	LTR/Gypsy::TABOR_I-int	49	15739.0	0.0004981338101542705
dyak	LTR/Gypsy::GTWIN_I-int	14	1685.0	5.332965691021957e-05
dyak	DNA/PIF-Harbinger::Harbinger1_DYa	30	9609.0	0.00030412146780433224
dyak	LINE/I-Jockey::Jockey-6_DYa	8	1300.0	4.11445424233148e-05
dyak	LTR/Gypsy::Gypsy-7_DSim-I	11	703.0	2.224970255660793e-05
dyak	LTR/Gypsy::Gypsy-8_DSim-I	23	2144.0	6.785684535045149e-05
dyak	LTR/Gypsy::Gypsy-7_DBi-I	29	6902.0	0.00021844587061978365
dyak	LINE/R1::R1-5_DYa	4	556.0	1.759720429797156e-05
dyak	LTR/Gypsy::DM412B_LTR	2	176.0	5.5703380511564655e-06
dyak	Simple_Repeat	22344	2746277.0	0.086918700409749
dyak	Satellite	22220	2594447.0	0.08211333435118601
